qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
1.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
2.0,9.5,908.0,246.0,60.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,930.0,185.0,10.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,700.0,655.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,700.0,655.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,700.0,650.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,820.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,100.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,1010.0,370.0,100.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,1010.0,370.0,100.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,650.0,405.0,100.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,650.0,405.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,820.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,375.0,100.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,720.0,335.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,5.5,590.0,280.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,280.0,590.0,3.0,0,0,0,0,0,0,0,0,1,0
2.0,6.5,548.0,290.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,270.0,590.0,3.0,0,0,0,0,0,0,0,0,1,0
2.0,6.5,548.0,290.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,270.0,590.0,3.0,0,0,0,0,0,0,0,0,1,0
4.0,10.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,770.0,410.0,97.0,0,0,0,0,0,1,0,0,0,0
1.0,8.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,12.5,287.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
1.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
4.0,10.5,100.0,370.0,1010.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,100.0,370.0,1010.0,0,0,0,0,0,1,0,0,0,0
4.0,9.5,100.0,410.0,780.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,8.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,592.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
1.0,12.5,287.0,592.0,610.0,0,0,0,0,0,0,0,0,1,0
1.0,4.5,400.0,380.0,15.0,0,0,0,0,0,1,0,0,0,0
1.0,7.0,780.0,330.0,15.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,320.0,50.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,320.0,50.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,320.0,50.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,320.0,50.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,325.0,45.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,325.0,45.0,860.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,885.0,330.0,46.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,885.0,330.0,46.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,885.0,330.0,46.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,885.0,330.0,46.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,490.0,490.0,6.0,0,0,0,0,0,0,0,0,1,0
1.0,17.5,592.0,490.0,10.0,0,0,1,0,0,0,0,0,0,0
1.0,15.5,490.0,490.0,8.0,0,0,1,0,0,0,0,0,0,0
40.0,7.5,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,32.5,500.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
20.0,7.25,400.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,29.5,400.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
40.0,7.75,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
30.0,10.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,8.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,22.5,592.0,592.0,535.0,1,0,0,0,0,0,0,0,0,0
3.0,15.5,287.0,592.0,535.0,1,0,0,0,0,0,0,0,0,0
4.0,62.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
4.0,42.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
4.0,7.9,755.0,215.0,12.0,0,0,0,0,1,0,0,0,0,0
44.0,8.2,905.0,215.0,12.0,0,0,0,0,1,0,0,0,0,0
2.0,8.7,950.0,225.0,12.0,0,0,0,0,1,0,0,0,0,0
4.0,10.5,287.0,287.0,360.0,0,0,0,0,0,1,0,0,0,0
7.0,11.5,287.0,592.0,360.0,0,0,0,0,0,1,0,0,0,0
12.0,14.5,592.0,592.0,360.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,287.0,287.0,360.0,1,0,0,0,0,0,0,0,0,0
7.0,14.25,287.0,592.0,360.0,1,0,0,0,0,0,0,0,0,0
12.0,15.75,592.0,592.0,360.0,1,0,0,0,0,0,0,0,0,0
2.0,15.5,435.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,745.0,455.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,17.5,595.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,15.5,595.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,435.0,290.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,12.95,290.0,285.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,7.85,485.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.85,485.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,390.0,340.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,6.5,290.0,270.0,45.0,0,0,0,0,0,1,0,0,0,0
47.0,4.0,592.0,287.0,550.0,1,0,0,0,0,0,0,0,0,0
4.0,9.25,592.0,592.0,48.0,0,0,0,1,0,0,0,0,0,0
2.0,6.5,592.0,300.0,48.0,0,0,0,1,0,0,0,0,0,0
2.0,9.5,592.0,592.0,48.0,0,0,0,1,0,0,0,0,0,0
2.0,6.5,592.0,287.0,48.0,0,0,0,1,0,0,0,0,0,0
1.0,11.5,880.0,287.0,48.0,0,0,0,1,0,0,0,0,0,0
2.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,9.5,545.0,625.0,47.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,490.0,490.0,46.0,0,0,0,0,0,0,0,0,1,0
4.0,36.5,490.0,490.0,45.0,1,0,0,0,0,0,0,0,0,0
24.0,29.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
24.0,7.75,610.0,610.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,15.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
10.0,8.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,32.5,525.0,585.0,25.0,0,0,0,0,0,0,0,0,0,1
2.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,15.25,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
12.0,7.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,9.25,755.0,580.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,12.5,970.0,680.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,32.0,980.0,780.0,1452.0,0,0,0,0,0,1,0,0,0,0
1.0,9.0,535.0,475.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,12.0,720.0,580.0,95.0,0,0,0,0,0,1,0,0,0,0
1.0,8.0,310.0,450.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,9.95,690.0,590.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,11.0,585.0,520.0,98.0,0,0,0,0,0,1,0,0,0,0
1.0,12.0,1020.0,540.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
6.0,155.0,610.0,610.0,292.0,0,0,0,0,0,0,1,0,0,0
2.0,105.0,610.0,305.0,292.0,0,0,0,0,0,0,1,0,0,0
8.0,12.95,760.0,490.0,15.0,0,0,0,0,0,1,0,0,0,0
4.0,14.5,770.0,840.0,15.0,0,0,0,0,0,1,0,0,0,0
1.0,14.2,690.0,655.0,20.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,1450.0,230.0,9.0,0,0,0,0,1,0,0,0,0,0
1.0,15.25,1450.0,225.0,9.0,0,0,0,0,1,0,0,0,0,0
2.0,12.5,610.0,200.0,9.0,0,0,0,0,1,0,0,0,0,0
1.0,14.15,830.0,200.0,9.0,0,0,0,0,1,0,0,0,0,0
1.0,17.5,1450.0,230.0,5.0,0,0,0,0,1,0,0,0,0,0
1.0,16.25,1300.0,350.0,5.0,0,0,0,0,1,0,0,0,0,0
1.0,10.5,250.0,205.0,9.0,0,0,0,0,1,0,0,0,0,0
1.0,14.1,750.0,230.0,9.0,0,0,0,0,1,0,0,0,0,0
2.0,18.0,575.0,225.0,9.0,0,0,0,0,1,0,0,0,0,0
2.0,17.0,380.0,225.0,9.0,0,0,0,0,1,0,0,0,0,0
20.0,7.25,905.0,109.0,10.0,0,0,0,0,0,1,0,0,0,0
8.0,5.95,505.0,109.0,10.0,0,0,0,0,0,1,0,0,0,0
8.0,7.5,1105.0,109.0,10.0,0,0,0,0,0,1,0,0,0,0
1.0,4.75,290.0,310.0,10.0,0,0,0,0,0,1,0,0,0,0
10.0,6.15,605.0,210.0,10.0,0,0,0,0,0,1,0,0,0,0
6.0,5.5,480.0,215.0,10.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,700.0,595.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,12.5,800.0,800.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,490.0,425.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.75,535.0,435.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,485.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
45.0,7.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
10.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
28.0,57.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
8.0,37.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
152.0,5.95,850.0,230.0,5.0,0,0,0,0,1,0,0,0,0,0
2.0,9.85,1300.0,230.0,5.0,0,0,0,0,1,0,0,0,0,0
18.0,8.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
18.0,47.5,490.0,592.0,96.0,1,0,0,0,0,0,0,0,0,0
20.0,35.5,492.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
2.0,7.25,470.0,380.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,7.5,508.0,381.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,22.5,490.0,742.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,21.25,490.0,740.0,25.0,0,0,0,0,0,0,0,0,1,0
8.0,29.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,22.5,610.0,305.0,48.0,1,0,0,0,0,0,0,0,0,0
12.0,12.5,730.0,823.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,12.99,823.0,880.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,12.75,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
3.0,10.5,298.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
2.0,15.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
3.0,12.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,62.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
3.0,47.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
4.0,22.75,970.0,680.0,48.0,0,0,0,0,0,0,0,0,1,0
2.0,17.5,740.0,535.0,48.0,0,0,0,0,0,0,0,0,1,0
4.0,15.5,655.0,530.0,48.0,0,0,0,0,0,0,0,0,1,0
4.0,18.5,680.0,660.0,48.0,0,0,0,0,0,0,0,0,1,0
4.0,16.5,655.0,575.0,48.0,0,0,0,0,0,0,0,0,1,0
10.0,27.5,506.0,540.0,48.0,1,0,0,0,0,0,0,0,0,0
10.0,7.25,506.0,540.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,62.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
4.0,42.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
4.0,12.5,287.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
4.0,17.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,10.5,305.0,370.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,21.5,190.0,1395.0,8.0,0,0,0,0,1,0,0,0,0,0
1.0,15.5,190.0,945.0,8.0,0,0,0,0,1,0,0,0,0,0
1.0,10.5,190.0,565.0,8.0,0,0,0,0,1,0,0,0,0,0
1.0,14.5,200.0,850.0,5.0,0,0,0,0,1,0,0,0,0,0
7.0,15.75,190.0,1095.0,8.0,0,0,0,0,1,0,0,0,0,0
1.0,27.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,47.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
2.0,29.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
2.0,35.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
14.0,8.0,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
16.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,14.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
7.0,10.5,287.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
8.0,14.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
7.0,10.5,287.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
14.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
16.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
14.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
16.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,57.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,42.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,25.5,592.0,287.0,48.0,0,0,0,0,0,0,0,0,0,1
1.0,32.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
1.0,57.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,42.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,25.5,592.0,287.0,48.0,0,0,0,0,0,0,0,0,0,1
1.0,32.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
8.0,52.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
7.0,37.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
8.0,52.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
7.0,37.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
70.0,6.25,633.0,200.0,3.0,0,0,0,0,1,0,0,0,0,0
12.0,6.25,500.0,630.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,5.95,400.0,630.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,9.15,614.0,545.0,50.0,0,0,0,0,0,1,0,0,0,0
141.0,14.0,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
36.0,12.95,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
14.0,10.5,287.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
54.0,12.0,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
30.0,14.0,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,14.5,892.0,490.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,11.95,592.0,490.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,11.95,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,14.5,915.0,400.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,11.5,305.0,305.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,12.5,305.0,610.0,25.0,0,0,0,0,0,0,0,0,1,0
72.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
18.0,14.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
7.0,12.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
27.0,12.99,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
15.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,892.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,14.0,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,610.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,16.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,530.0,475.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.5,287.0,435.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,8.5,455.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,435.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
5.0,10.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,17.5,439.0,513.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,17.0,353.0,425.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,9.0,420.0,420.0,40.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,730.0,582.0,85.0,0,0,0,0,0,1,0,0,0,0
2.0,42.5,410.0,660.0,150.0,0,0,0,0,0,1,0,0,0,0
3.0,35.0,275.0,650.0,150.0,0,0,0,0,0,1,0,0,0,0
1.0,10.0,535.0,473.0,48.0,0,0,0,0,0,1,0,0,0,0
3.0,14.5,236.0,580.0,98.0,0,0,0,0,0,1,0,0,0,0
1.0,9.0,287.0,390.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,59.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
4.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,6.0,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,59.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
2.0,37.5,287.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
4.0,14.5,485.0,420.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,17.5,580.0,520.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,9.5,485.0,420.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,12.99,585.0,520.0,98.0,0,0,0,0,0,1,0,0,0,0
9.0,7.0,495.0,495.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,11.5,630.0,930.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,19.5,1100.0,650.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,21.5,1100.0,750.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,15.5,1147.0,285.0,15.0,0,0,0,0,0,1,0,0,0,0
6.0,7.0,540.0,540.0,20.0,0,0,0,0,0,1,0,0,0,0
6.0,7.0,530.0,530.0,15.0,0,0,0,0,0,1,0,0,0,0
48.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
48.0,59.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
12.0,39.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
48.0,27.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
12.0,22.5,592.0,287.0,48.0,0,0,0,0,0,0,0,0,0,1
2.0,10.5,420.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,22.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,9.5,610.0,240.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,17.5,710.0,580.0,95.0,0,0,0,0,0,1,0,0,0,0
3.0,11.5,570.0,418.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,67.5,592.0,592.0,292.0,0,1,0,0,0,0,0,0,0,0
1.0,22.5,597.0,597.0,51.0,0,0,0,0,0,1,0,0,0,0
2.0,18.5,592.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
2.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
2.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,287.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,7.5,287.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,18.5,592.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,18.5,592.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,287.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
2.0,18.5,592.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
2.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,287.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,7.5,287.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,18.5,592.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,592.0,610.0,1,0,0,0,0,0,0,0,0,0
1.0,8.75,594.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,287.0,594.0,44.0,0,0,0,0,0,1,0,0,0,0
12.0,7.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,10.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
14.0,19.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,14.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,24.5,1000.0,600.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,8.15,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
2.0,14.0,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,8.15,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
12.0,14.5,300.0,450.0,20.0,1,0,0,0,0,0,0,0,0,0
4.0,14.75,300.0,600.0,20.0,1,0,0,0,0,0,0,0,0,0
19.0,54.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,31.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
19.0,54.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,31.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
3.0,24.5,1070.0,750.0,45.0,0,0,0,0,0,1,0,0,0,0
12.0,25.5,530.0,265.0,48.0,1,0,0,0,0,0,0,0,0,0
16.0,10.5,611.0,630.0,25.0,0,0,0,0,0,1,0,0,0,0
4.0,11.5,720.0,760.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,11.95,930.0,650.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.95,610.0,740.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,14.5,630.0,465.0,95.0,0,0,0,0,0,1,0,0,0,0
4.0,8.95,535.0,450.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,11.25,785.0,650.0,25.0,0,0,0,0,0,1,0,0,0,0
2.0,10.35,605.0,618.0,25.0,0,0,0,0,0,1,0,0,0,0
10.0,9.25,585.0,500.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,9.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,8.5,390.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.75,390.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,14.5,1220.0,350.0,5.0,0,0,0,1,0,0,0,0,0,0
12.0,22.5,265.0,530.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
4.0,39.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,39.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
16.0,8.95,290.0,595.0,50.0,0,0,0,0,1,0,0,0,0,0
4.0,67.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
