company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets,Date
APA,18617.0,Filtros MV/G4 510.365.40,2.0,7.5,G4,510.365.40,standard_filter,510.0,365.0,40.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 740.345.45,3.0,8.5,G4,740.345.45,standard_filter,740.0,345.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 725.505.45,1.0,9.95,G4,725.505.45,standard_filter,725.0,505.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 750.555.40,2.0,9.95,G4,750.555.40,standard_filter,750.0,555.0,40.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 725.510.45,1.0,8.9,G4,725.510.45,standard_filter,725.0,510.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 750.555.40,2.0,9.95,G4,750.555.40,standard_filter,750.0,555.0,40.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 625.360.45,1.0,7.8,G4,625.360.45,standard_filter,625.0,360.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 740.520.45,2.0,9.25,G4,740.520.45,standard_filter,740.0,520.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 620.360.45,1.0,7.75,G4,620.360.45,standard_filter,620.0,360.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 645.425.40,2.0,8.5,G4,645.425.40,standard_filter,645.0,425.0,40.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 720.510.40,1.0,9.25,G4,720.510.40,standard_filter,720.0,510.0,40.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 725.505.45,1.0,9.25,G4,725.505.45,standard_filter,725.0,505.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 740.515.45,2.0,9.5,G4,740.515.45,standard_filter,740.0,515.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 1050.735.45,1.0,22.5,G4,1050.735.45,standard_filter,1050.0,735.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 740.520.45,2.0,9.5,G4,740.520.45,standard_filter,740.0,520.0,45.0,,,2018-08-23 17:59:07
APA,18617.0,Filtros MV/G4 720.515.45,2.0,9.5,G4,720.515.45,standard_filter,720.0,515.0,45.0,,,2018-08-23 17:59:07
ARAMUS,17051.0,Filtros MV/G4 1050.650.45,6.0,17.5,G4,1050.650.45,standard_filter,1050.0,650.0,45.0,,,2017-08-31 10:16:43
ARAMUS,17051.0,Filtros MV/G4 1060.650.45,2.0,17.5,G4,1060.650.45,standard_filter,1060.0,650.0,45.0,,,2017-08-31 10:16:43
ARAMUS,17051.0,Filtros MV/G4 500.380.150,2.0,28.5,G4,500.380.150,standard_filter,500.0,380.0,150.0,,,2017-08-31 10:16:43
ARAMUS,17051.0,Filtros MV/G4 340.290.150,2.0,25.5,G4,340.290.150,standard_filter,340.0,290.0,150.0,,,2017-08-31 10:16:43
ARAMUS,22216.0,Filtros MV/G4.592.892.50,3.0,11.5,G4,592.892.50,standard_filter,592.0,892.0,50.0,,,2022-01-31 18:44:05
ARAMUS,22216.0,Filtros MV/G4.287.592.50,2.0,6.5,G4,287.592.50,standard_filter,287.0,592.0,50.0,,,2022-01-31 18:44:05
ARAMUS,22216.0,Filtros MV/G4.287.892.50,1.0,8.75,G4,287.892.50,standard_filter,287.0,892.0,50.0,,,2022-01-31 18:44:05
ATM,17118.0,"Filtros F9 592,592,500.20.10",1.0,18.5,F9,500.20.10,standard_filter,500.0,20.0,10.0,,,2017-10-26 02:21:12
ATM,17120.0,Filtros MV/M5 495.495.95,20.0,17.5,M5,495.495.95,standard_filter,495.0,495.0,95.0,,,2017-10-27 23:52:58
ATM,17129.0,Filtros M6/PL 365.620.90,10.0,39.5,M6,365.620.90,standard_filter,365.0,620.0,90.0,,,2017-11-12 14:53:46
ATM,17129.0,Filtros M6/PL 565.594.98,10.0,47.5,M6,565.594.98,standard_filter,565.0,594.0,98.0,,,2017-11-12 14:53:46
ATM,17156.0,Filtros MV/G4 1010.375.98,78.0,10.5,G4,1010.375.98,standard_filter,1010.0,375.0,98.0,,,2017-11-30 16:40:58
ATM,17156.0,Filtros MV/G4 705.650.98,6.0,11.5,G4,705.650.98,standard_filter,705.0,650.0,98.0,,,2017-11-30 16:40:58
ATM,17156.0,Filtros MV/G4 330.315.48,1.0,8.0,G4,330.315.48,standard_filter,330.0,315.0,48.0,,,2017-11-30 16:40:58
ATM,17156.0,Filtros MV/G4 1010.375.98,60.0,10.5,G4,1010.375.98,standard_filter,1010.0,375.0,98.0,,,2017-11-30 16:40:58
ATM,17156.0,Filtros MV/G4 705.650.98,3.0,11.5,G4,705.650.98,standard_filter,705.0,650.0,98.0,,,2017-11-30 16:40:58
ATM,17202.0,Filtros MP/G4.595.205.5,11.0,6.75,G4,595.205.5,standard_filter,595.0,205.0,5.0,,,2017-12-28 13:03:12
ATM,17202.0,Filtros MP/G4.790.215.5,1.0,6.95,G4,790.215.5,standard_filter,790.0,215.0,5.0,,,2017-12-28 13:03:12
ATM,18213.0,Filtros MP/G4.592.592.25 C/Ref,34.0,8.25,G4,592.592.25,standard_filter,592.0,592.0,25.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MP/G4.592.287.25 C/Ref,6.0,6.5,G4,592.287.25,standard_filter,592.0,287.0,25.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MP/G2.1090.210.5,2.0,10.5,G2,1090.210.5,standard_filter,1090.0,210.0,5.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MP/G2.750.223.5,8.0,8.5,G2,750.223.5,standard_filter,750.0,223.0,5.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MV/G4.592.592.48,2.0,8.15,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MV/G4.592.287.48,1.0,6.5,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MP/G4.540.645.25,1.0,8.0,G4,540.645.25,standard_filter,540.0,645.0,25.0,,,2018-01-26 21:39:52
ATM,18213.0,Filtros MP/G4.775.410.95,6.0,14.5,G4,775.410.95,standard_filter,775.0,410.0,95.0,,,2018-01-26 21:39:52
ATM,18214.0,Filtros F7/PL.430.490.96,1.0,48.5,F7,430.490.96,standard_filter,430.0,490.0,96.0,,,2018-01-12 05:05:41
ATM,18214.0,Filtros MV/G4.430.490.48,1.0,8.5,G4,430.490.48,standard_filter,430.0,490.0,48.0,,,2018-01-12 05:05:41
ATM,18233.0,Filtros MV/G4.740.608.48,5.0,10.95,G4,740.608.48,standard_filter,740.0,608.0,48.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros MV/G4.540.510.48,4.0,8.15,G4,540.510.48,standard_filter,540.0,510.0,48.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros MV/G4.610.540.48,1.0,8.85,G4,610.540.48,standard_filter,610.0,540.0,48.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros MV/G4.620.420.48,2.0,8.75,G4,620.420.48,standard_filter,620.0,420.0,48.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros F9/RG.592.592.292,9.0,58.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros F9/RG.592.287.292,3.0,39.5,F9,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros H14.610.610.292,9.0,165.0,H14,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros H14.610.305.292,1.0,105.0,H14,610.305.292,standard_filter,610.0,305.0,292.0,,,2018-01-22 12:57:33
ATM,18233.0,Filtros H14.610.460.292,1.0,145.0,H14,610.460.292,standard_filter,610.0,460.0,292.0,,,2018-01-22 12:57:33
ATM,18234.0,Filtros MV/G4.490.592.48,60.0,7.0,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-01-26 13:12:48
ATM,18234.0,Filtros M5/PL.490.592.48,60.0,31.5,M5,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-01-26 13:12:48
ATM,18234.0,Filtros F7/PL.490.592.96,60.0,39.5,F7,490.592.96,standard_filter,490.0,592.0,96.0,,,2018-01-26 13:12:48
ATM,18245.0,Filtros MV/G4.450.465.45,1.0,6.5,G4,450.465.45,standard_filter,450.0,465.0,45.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.395.625.45,4.0,7.0,G4,395.625.45,standard_filter,395.0,625.0,45.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4 490.390.48,3.0,6.5,G4,490.390.48,standard_filter,490.0,390.0,48.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4 500.570.48,1.0,7.5,G4,500.570.48,standard_filter,500.0,570.0,48.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4 490.445.48,1.0,6.95,G4,490.445.48,standard_filter,490.0,445.0,48.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.780.410.100,2.0,12.5,G4,780.410.100,standard_filter,780.0,410.0,100.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.470.470.45,4.0,6.5,G4,470.470.45,standard_filter,470.0,470.0,45.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.650.535.45,2.0,8.0,G4,650.535.45,standard_filter,650.0,535.0,45.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MP/G4.1780.595.25,2.0,17.5,G4,1780.595.25,standard_filter,1780.0,595.0,25.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.398.498.50,16.0,6.5,G4,398.498.50,standard_filter,398.0,498.0,50.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.500.625.50,8.0,7.5,G4,500.625.50,standard_filter,500.0,625.0,50.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros F7/PL.500.500.50,8.0,25.5,F7,500.500.50,standard_filter,500.0,500.0,50.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros F7/PL.625.500.50,16.0,29.5,F7,625.500.50,standard_filter,625.0,500.0,50.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MV/G4.470.405.48,2.0,6.5,G4,470.405.48,standard_filter,470.0,405.0,48.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MP/G4.508.208.14,2.0,5.5,G4,508.208.14,standard_filter,508.0,208.0,14.0,,,2018-01-25 11:48:16
ATM,18245.0,Filtros MP/G4.380.180.14,9.0,5.2,G4,380.180.14,standard_filter,380.0,180.0,14.0,,,2018-01-25 11:48:16
ATM,18326.0,Filtros MV/G4.592.592.48,80.0,7.6,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-03-26 18:04:21
ATM,18355.0,Filtros MP/G4.230.630.25,1.0,5.95,G4,230.630.25,standard_filter,230.0,630.0,25.0,,,2018-03-12 22:45:54
ATM,18355.0,Filtros MP/G4.470.225.20,5.0,5.5,G4,470.225.20,standard_filter,470.0,225.0,20.0,,,2018-03-12 22:45:54
ATM,18355.0,Filtros MP/G4.655.255.23,3.0,5.95,G4,655.255.23,standard_filter,655.0,255.0,23.0,,,2018-03-12 22:45:54
ATM,18355.0,Filtros F9/RG.592.490.292,4.0,55.5,F9,592.490.292,standard_filter,592.0,490.0,292.0,,,2018-03-12 22:45:54
ATM,18359.0,Filtros MV/G4.595.400.45,10.0,7.5,G4,595.400.45,standard_filter,595.0,400.0,45.0,,,2018-03-16 15:33:55
ATM,18359.0,Filtros mV/G4.592.592.45,70.0,7.6,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-03-16 15:33:55
ATM,18379.0,Filtros M6/PL.592.592.48,1.0,29.5,M6,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18379.0,Filtros M6/RG.287.592.48,1.0,19.5,M6,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18379.0,Filtros MV/G4.592.592.48,1.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18379.0,Filtros MV/G4.287.592.48,1.0,5.75,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18379.0,Filtros F7/PL.592.592.48,1.0,32.5,F7,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18379.0,Filtros F7/PL.287.592.48,1.0,21.5,F7,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-04-02 22:14:36
ATM,18383.0,Filtros MV/G4.287.592.45,1.0,5.75,G4,287.592.45,standard_filter,287.0,592.0,45.0,,,2018-04-04 23:24:39
ATM,18383.0,Filtros MV/G4.592.592.45,1.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-04-04 23:24:39
ATM,18383.0,Filtros F7/RG.592.287.292,1.0,35.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-04-04 23:24:39
ATM,18383.0,Filtros F7/RG.592.592.292,1.0,52.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-04-04 23:24:39
ATM,18388.0,Filtros MV/G4.625.500.48,40.0,8.15,G4,625.500.48,standard_filter,625.0,500.0,48.0,,,2018-04-10 10:09:25
ATM,18388.0,Filtros F7/RG.625.500.48,40.0,29.75,F7,625.500.48,standard_filter,625.0,500.0,48.0,,,2018-04-10 10:09:25
ATM,18391.0,Filtros H14 305.305.68,1.0,85.5,H14,305.305.68,standard_filter,305.0,305.0,68.0,,,2018-04-11 16:37:59
ATM,18391.0,Filtros H14 915.610.68,2.0,118.0,H14,915.610.68,standard_filter,915.0,610.0,68.0,,,2018-04-11 16:37:59
ATM,18391.0,Filtros H14 457.457.150,3.0,85.5,H14,457.457.150,standard_filter,457.0,457.0,150.0,,,2018-04-11 16:37:59
ATM,18391.0,Filtros M5/PL.395.150.48,16.0,14.5,M5,395.150.48,standard_filter,395.0,150.0,48.0,,,2018-04-11 16:37:59
ATM,18391.0,Filtros M5/PL.395.395.48,16.0,22.5,M5,395.395.48,standard_filter,395.0,395.0,48.0,,,2018-04-11 16:37:59
ATM,18422.0,Filtros MV/G4.592.592.45,80.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-04-23 12:08:20
ATM,18422.0,Filtros MV/G4.287.592.45,40.0,6.0,G4,287.592.45,standard_filter,287.0,592.0,45.0,,,2018-04-23 12:08:20
ATM,18425.0,Filtros MV/G4.945.300.60,2.0,11.5,G4,945.300.60,standard_filter,945.0,300.0,60.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MV/G4.800.500.48,2.0,9.5,G4,800.500.48,standard_filter,800.0,500.0,48.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MP/G4.750.500.20,38.0,6.95,G4,750.500.20,standard_filter,750.0,500.0,20.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MV/G4.540.230.48,4.0,6.1,G4,540.230.48,standard_filter,540.0,230.0,48.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MP/G4.620.400.20,2.0,5.95,G4,620.400.20,standard_filter,620.0,400.0,20.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MV/G4.860.310.45,12.0,8.45,G4,860.310.45,standard_filter,860.0,310.0,45.0,,,2018-04-23 17:05:58
ATM,18425.0,Filtros MV/G4.774.412.98,12.0,10.5,G4,774.412.98,standard_filter,774.0,412.0,98.0,,,2018-04-23 17:05:58
ATM,18466.0,Filtros MV/G4.592.592.45,70.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-05-23 11:09:36
ATM,18466.0,Filtros MV/G4.592.592.45,70.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-05-23 11:09:36
ATM,18511.0,Filtros MV/G4.592.592.45,80.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-06-20 11:35:33
ATM,18511.0,Filtros MV/G4.592.592.45,80.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-06-20 11:35:33
ATM,18603.0,Filtros F7/PL.430.490.96,1.0,48.5,F7,430.490.96,standard_filter,430.0,490.0,96.0,,,2018-08-15 10:38:53
ATM,18603.0,Filtros MV/G4.430.490.48,1.0,8.5,G4,430.490.48,standard_filter,430.0,490.0,48.0,,,2018-08-15 10:38:53
ATM,18603.0,Filtros F7/PL.430.490.96,1.0,48.5,F7,430.490.96,standard_filter,430.0,490.0,96.0,,,2018-08-15 10:38:53
ATM,18603.0,Filtros MV/G4.430.490.48,1.0,8.5,G4,430.490.48,standard_filter,430.0,490.0,48.0,,,2018-08-15 10:38:53
ATM,18635.0,Filtros MV/G4.470.550.97,12.0,10.5,G4,470.550.97,standard_filter,470.0,550.0,97.0,,,2018-09-11 10:22:38
ATM,18635.0,Filtros MV/G4.470.550.97,12.0,10.5,G4,470.550.97,standard_filter,470.0,550.0,97.0,,,2018-09-11 10:22:38
ATM,18652.0,Filtros MV/G4.592.592.48,4.0,7.75,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-09-22 23:54:20
ATM,18652.0,Filtros MV/G4.287.592.48,8.0,6.25,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-09-22 23:54:20
ATM,18652.0,Filtros F9/RG.592.592.292,4.0,57.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-09-22 23:54:20
ATM,18652.0,Filtros F9/RG.592.287.292,8.0,37.5,F9,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-09-22 23:54:20
ATM,18677.0,Filtros MP/G4.478.280.16,6.0,5.75,G4,478.280.16,standard_filter,478.0,280.0,16.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros MP/G4.478.180.16,6.0,4.95,G4,478.180.16,standard_filter,478.0,180.0,16.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros MP/G4.435.180.16,6.0,4.9,G4,435.180.16,standard_filter,435.0,180.0,16.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros MP/G4.335.135.16,6.0,4.5,G4,335.135.16,standard_filter,335.0,135.0,16.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros F7/RG.592.592.292,1.0,55.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros F7/RG.592.287.292,1.0,35.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-10-17 08:17:29
ATM,18677.0,Filtros MP/G4-1160.280.22,1.0,10.5,G4,1160.280.22,standard_filter,1160.0,280.0,22.0,,,2018-10-17 08:17:29
ATM,18702.0,Filtros M6/RG.592.287.292,3.0,37.5,M6,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-10-22 15:12:54
ATM,18702.0,Filtros MV/G4.592.287.48,3.0,6.5,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-10-22 15:12:54
ATM,18771.0,Filtros MV/G4.464.364.48,12.0,7.5,G4,464.364.48,standard_filter,464.0,364.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/G4.564.264.48,1.0,7.5,G4,564.264.48,standard_filter,564.0,264.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/M5.605.690.48,2.0,12.5,M5,605.690.48,standard_filter,605.0,690.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/M5.245.690.48,1.0,10.5,M5,245.690.48,standard_filter,245.0,690.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros F9/PL.605.690.48,2.0,45.5,F9,605.690.48,standard_filter,605.0,690.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros F9/PL.245.690.48,1.0,25.5,F9,245.690.48,standard_filter,245.0,690.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/M5.690.740.48,1.0,14.5,M5,690.740.48,standard_filter,690.0,740.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros F9/PL.690.740.48,1.0,47.5,F9,690.740.48,standard_filter,690.0,740.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/M5.780.335.48,1.0,11.5,M5,780.335.48,standard_filter,780.0,335.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/M5.360.335.48,1.0,10.5,M5,360.335.48,standard_filter,360.0,335.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros F9/PL.780.335.48,1.0,34.5,F9,780.335.48,standard_filter,780.0,335.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros F9/PL.360.335.48,1.0,22.5,F9,360.335.48,standard_filter,360.0,335.0,48.0,,,2018-11-30 19:22:32
ATM,18771.0,Filtros MV/G4.880.500.98,1.0,15.5,G4,880.500.98,standard_filter,880.0,500.0,98.0,,,2018-11-30 19:22:32
ATM,18786.0,Filtros MV/G4.660.480.45,2.0,11.5,G4,660.480.45,standard_filter,660.0,480.0,45.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros MV/G4.395.395.48,5.0,8.5,G4,395.395.48,standard_filter,395.0,395.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros MV/G4.590.340.48,1.0,9.5,G4,590.340.48,standard_filter,590.0,340.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros MV/G4.490.490.48,1.0,8.5,G4,490.490.48,standard_filter,490.0,490.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros MV/G4.287.395.48,1.0,7.25,G4,287.395.48,standard_filter,287.0,395.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros F7/PL.490.490.48,10.0,31.5,F7,490.490.48,standard_filter,490.0,490.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros F7/Pl.287.287.48,1.0,21.5,F7,287.287.48,standard_filter,287.0,287.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros F7/PL.285.395.48,1.0,22.5,F7,285.395.48,standard_filter,285.0,395.0,48.0,,,2018-12-14 15:59:05
ATM,18786.0,Filtros MV/G4.490.490.48,1.0,8.5,G4,490.490.48,standard_filter,490.0,490.0,48.0,,,2018-12-14 15:59:05
ATM,18788.0,Filtros MV/G4.592.592.45,10.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.490.490.45,30.0,6.95,G4,490.490.45,standard_filter,490.0,490.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.792.392.45,15.0,8.5,G4,792.392.45,standard_filter,792.0,392.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.592.490.45,10.0,7.25,G4,592.490.45,standard_filter,592.0,490.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.800.400.45,2.0,8.0,G4,800.400.45,standard_filter,800.0,400.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.892.490.46,10.0,9.95,G4,892.490.46,standard_filter,892.0,490.0,46.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.880.290.45,2.0,8.35,G4,880.290.45,standard_filter,880.0,290.0,45.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros F7/PL.525.510.46,50.0,27.5,F7,525.510.46,standard_filter,525.0,510.0,46.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros F7/PL.800.400.46,5.0,37.5,F7,800.400.46,standard_filter,800.0,400.0,46.0,,,2019-01-14 13:31:06
ATM,18788.0,Filtros MV/G4.880.595.46,2.0,10.5,G4,880.595.46,standard_filter,880.0,595.0,46.0,,,2019-01-14 13:31:06
ATM,18805.0,Filtros MV/G4.625.500.48,44.0,7.0,G4,625.500.48,standard_filter,625.0,500.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros F7/PL.625.500.48,44.0,27.5,F7,625.500.48,standard_filter,625.0,500.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros MV/G4.500.500.48,38.0,6.5,G4,500.500.48,standard_filter,500.0,500.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros MV/G4.500.400.48,14.0,6.25,G4,500.400.48,standard_filter,500.0,400.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros MV/G4.500.450.48,2.0,6.4,G4,500.450.48,standard_filter,500.0,450.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros F7/PL.500.450.48,2.0,22.5,F7,500.450.48,standard_filter,500.0,450.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros F7/PL.500.400.48,2.0,21.5,F7,500.400.48,standard_filter,500.0,400.0,48.0,,,2019-01-07 16:22:17
ATM,18805.0,Filtros F7/PL.500.500.48,2.0,25.5,F7,500.500.48,standard_filter,500.0,500.0,48.0,,,2019-01-07 16:22:17
ATM,19815.0,Filtros MV/G4.490.592.48,60.0,6.99,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros F7/PL.490.592.96,60.0,39.5,F7,490.592.96,standard_filter,490.0,592.0,96.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros M5/PL.490.592.48,60.0,25.5,M5,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros MV/G4.287.592.48,1.0,6.0,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros MV/G4.592.592.48,1.0,8.0,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros F7/RG.592.592.292,1.0,52.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2019-01-16 17:48:29
ATM,19815.0,Filtros F7/RG.592.287.292,1.0,37.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2019-01-16 17:48:29
ATM,19843.0,Filtros MV/G2.520.340.45,2.0,9.5,G2,520.340.45,standard_filter,520.0,340.0,45.0,,,2019-02-07 11:22:53
ATM,19843.0,Filtros MV/G4.420.570.40,2.0,9.85,G4,420.570.40,standard_filter,420.0,570.0,40.0,,,2019-02-07 11:22:53
ATM,21037.0,Filtros F7/PL.287.592.96.PVC,3.0,37.5,F7,287.592.96,standard_filter,287.0,592.0,96.0,,,2021-02-25 17:05:19
ATM,21037.0,Filtros MV/G4.795.595.45,1.0,10.5,G4,795.595.45,standard_filter,795.0,595.0,45.0,,,2021-02-25 17:05:19
ATM,21037.0,Filtros MV/G4.595.395.45,2.0,6.5,G4,595.395.45,standard_filter,595.0,395.0,45.0,,,2021-02-25 17:05:19
ATM,21037.0,Filtros MV/G4.795.725.45,1.0,11.5,G4,795.725.45,standard_filter,795.0,725.0,45.0,,,2021-02-25 17:05:19
ATM,21037.0,Filtros MV/G4.595.595.45,1.0,7.5,G4,595.595.45,standard_filter,595.0,595.0,45.0,,,2021-02-25 17:05:19
ATM,21039.0,Filtros MV/G4.287.592.48,18.0,5.75,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2021-02-26 13:34:17
ATM,21039.0,Filtros MV/G4.592.592.48,54.0,6.95,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2021-02-26 13:34:17
ATM,21039.0,Filtros F7/RG.592.592.292,27.0,48.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2021-02-26 13:34:17
